"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"May"	"5"	137
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"June"	"6"	119
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"July"	"7"	154
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"August"	"8"	127
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"September"	"9"	113
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"October"	"10"	122
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"November"	"11"	112
	"Terrebonne Parish, LA"	"22109"	"2012"	"2012"	"December"	"12"	131
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"January"	"1"	150
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"February"	"2"	130
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"March"	"3"	133
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"April"	"4"	141
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"May"	"5"	127
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"June"	"6"	129
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"July"	"7"	156
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"August"	"8"	130
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"September"	"9"	150
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"October"	"10"	152
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"November"	"11"	133
	"Terrebonne Parish, LA"	"22109"	"2013"	"2013"	"December"	"12"	174
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"January"	"1"	149
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"February"	"2"	128
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"March"	"3"	137
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"April"	"4"	122
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"May"	"5"	126
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"June"	"6"	153
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"July"	"7"	143
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"August"	"8"	143
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"September"	"9"	164
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"October"	"10"	178
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"November"	"11"	134
	"Terrebonne Parish, LA"	"22109"	"2014"	"2014"	"December"	"12"	153
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"January"	"1"	146
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"February"	"2"	138
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"March"	"3"	145
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"April"	"4"	126
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"May"	"5"	130
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"June"	"6"	157
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"July"	"7"	157
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"August"	"8"	155
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"September"	"9"	150
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"October"	"10"	160
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"November"	"11"	143
	"Terrebonne Parish, LA"	"22109"	"2015"	"2015"	"December"	"12"	153
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"January"	"1"	2455
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"February"	"2"	2149
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"March"	"3"	2325
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"April"	"4"	2064
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"May"	"5"	2158
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"June"	"6"	2269
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"July"	"7"	2394
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"August"	"8"	2655
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"September"	"9"	2433
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"October"	"10"	2454
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"November"	"11"	2481
	"Unidentified Counties, LA"	"22999"	"2007"	"2007"	"December"	"12"	2462
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"January"	"1"	2489
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"February"	"2"	2087
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"March"	"3"	2241
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"April"	"4"	2182
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"May"	"5"	2089
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"June"	"6"	2099
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"July"	"7"	2470
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"August"	"8"	2395
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"September"	"9"	2466
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"October"	"10"	2328
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"November"	"11"	2117
	"Unidentified Counties, LA"	"22999"	"2008"	"2008"	"December"	"12"	2417
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"January"	"1"	2273
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"February"	"2"	1973
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"March"	"3"	2124
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"April"	"4"	2105
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"May"	"5"	2020
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"June"	"6"	2309
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"July"	"7"	2484
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"August"	"8"	2391
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"September"	"9"	2493
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"October"	"10"	2333
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"November"	"11"	2237
	"Unidentified Counties, LA"	"22999"	"2009"	"2009"	"December"	"12"	2399
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"January"	"1"	2104
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"February"	"2"	1976
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"March"	"3"	2196
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"April"	"4"	1997
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"May"	"5"	1894
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"June"	"6"	2173
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"July"	"7"	2207
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"August"	"8"	2384
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"September"	"9"	2371
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"October"	"10"	2196
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"November"	"11"	2165
	"Unidentified Counties, LA"	"22999"	"2010"	"2010"	"December"	"12"	2399
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"January"	"1"	2143
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"February"	"2"	1978
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"March"	"3"	2106
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"April"	"4"	1878
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"May"	"5"	1999
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"June"	"6"	2071
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"July"	"7"	2249
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"August"	"8"	2403
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"September"	"9"	2305
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"October"	"10"	2190
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"November"	"11"	2163
	"Unidentified Counties, LA"	"22999"	"2011"	"2011"	"December"	"12"	2240
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"January"	"1"	2130
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"February"	"2"	2091
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"March"	"3"	2078
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"April"	"4"	1909
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"May"	"5"	2073
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"June"	"6"	2061
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"July"	"7"	2354
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"August"	"8"	2414
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"September"	"9"	2282
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"October"	"10"	2299
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"November"	"11"	2170
	"Unidentified Counties, LA"	"22999"	"2012"	"2012"	"December"	"12"	2207
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"January"	"1"	2185
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"February"	"2"	1886
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"March"	"3"	1933
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"April"	"4"	2050
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"May"	"5"	2113
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"June"	"6"	2034
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"July"	"7"	2362
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"August"	"8"	2395
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"September"	"9"	2219
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"October"	"10"	2287
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"November"	"11"	2167
	"Unidentified Counties, LA"	"22999"	"2013"	"2013"	"December"	"12"	2359
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"January"	"1"	1787
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"February"	"2"	1588
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"March"	"3"	1659
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"April"	"4"	1641
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"May"	"5"	1654
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"June"	"6"	1598
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"July"	"7"	1866
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"August"	"8"	1857
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"September"	"9"	1949
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"October"	"10"	1950
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"November"	"11"	1662
	"Unidentified Counties, LA"	"22999"	"2014"	"2014"	"December"	"12"	1928
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"January"	"1"	1764
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"February"	"2"	1557
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"March"	"3"	1634
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"April"	"4"	1601
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"May"	"5"	1607
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"June"	"6"	1674
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"July"	"7"	1929
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"August"	"8"	1893
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"September"	"9"	1969
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"October"	"10"	1929
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"November"	"11"	1740
	"Unidentified Counties, LA"	"22999"	"2015"	"2015"	"December"	"12"	1785
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"January"	"1"	550
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"February"	"2"	545
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"March"	"3"	619
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"April"	"4"	530
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"May"	"5"	585
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"June"	"6"	593
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"July"	"7"	564
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"August"	"8"	629
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"September"	"9"	619
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"October"	"10"	611
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"November"	"11"	562
	"Anne Arundel County, MD"	"24003"	"2007"	"2007"	"December"	"12"	550
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"January"	"1"	573
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"February"	"2"	524
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"March"	"3"	544
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"April"	"4"	575
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"May"	"5"	580
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"June"	"6"	579
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"July"	"7"	622
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"August"	"8"	599
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"September"	"9"	613
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"October"	"10"	574
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"November"	"11"	555
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	"December"	"12"	571
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"January"	"1"	536
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"February"	"2"	544
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"March"	"3"	592
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"April"	"4"	579
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"May"	"5"	570
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"June"	"6"	530
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"July"	"7"	640
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"August"	"8"	635
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"September"	"9"	584
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"October"	"10"	586
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"November"	"11"	549
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"December"	"12"	587
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"January"	"1"	570
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"February"	"2"	496
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"March"	"3"	568
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"April"	"4"	636
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"May"	"5"	572
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"June"	"6"	598
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"July"	"7"	611
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"August"	"8"	618
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"September"	"9"	609
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"October"	"10"	591
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"November"	"11"	588
	"Anne Arundel County, MD"	"24003"	"2010"	"2010"	"December"	"12"	606
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"January"	"1"	540
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"February"	"2"	479
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"March"	"3"	581
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"April"	"4"	555
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"May"	"5"	556
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"June"	"6"	600
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"July"	"7"	596
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"August"	"8"	636
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"September"	"9"	608
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"October"	"10"	549
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"November"	"11"	565
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"December"	"12"	549
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"January"	"1"	574
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"February"	"2"	557
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"March"	"3"	604
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"April"	"4"	562
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"May"	"5"	556
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"June"	"6"	556
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"July"	"7"	544
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"August"	"8"	640
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"September"	"9"	582
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"October"	"10"	590
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"November"	"11"	542
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"December"	"12"	555
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"January"	"1"	552
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"February"	"2"	517
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"March"	"3"	558
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"April"	"4"	534
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"May"	"5"	578
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"June"	"6"	568
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"July"	"7"	629
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"August"	"8"	626
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"September"	"9"	614
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"October"	"10"	608
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"November"	"11"	505
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"December"	"12"	528
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"January"	"1"	535
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"February"	"2"	531
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"March"	"3"	587
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"April"	"4"	529
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"May"	"5"	599
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"June"	"6"	563
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"July"	"7"	630
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"August"	"8"	620
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"September"	"9"	628
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"October"	"10"	600
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"November"	"11"	577
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"December"	"12"	573
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"January"	"1"	546
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"February"	"2"	502
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"March"	"3"	574
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"April"	"4"	547
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"May"	"5"	584
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"June"	"6"	567
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"July"	"7"	635
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"August"	"8"	643
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"September"	"9"	608
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"October"	"10"	600
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"November"	"11"	555
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"December"	"12"	575
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"January"	"1"	860
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"February"	"2"	826
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"March"	"3"	902
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"April"	"4"	850
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"May"	"5"	879
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"June"	"6"	911
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"July"	"7"	901
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"August"	"8"	940
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"September"	"9"	858
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"October"	"10"	886
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"November"	"11"	843
	"Baltimore County, MD"	"24005"	"2007"	"2007"	"December"	"12"	824
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"January"	"1"	928
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"February"	"2"	878
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"March"	"3"	906
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"April"	"4"	844
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"May"	"5"	881
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"June"	"6"	816
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"July"	"7"	893
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"August"	"8"	913
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"September"	"9"	889
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"October"	"10"	859
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"November"	"11"	768
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"December"	"12"	839
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"January"	"1"	857
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"February"	"2"	765
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"March"	"3"	778
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"April"	"4"	824
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"May"	"5"	834
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"June"	"6"	886
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"July"	"7"	868
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"August"	"8"	848
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"September"	"9"	855
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"October"	"10"	860
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"November"	"11"	767
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"December"	"12"	879
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"January"	"1"	797
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"February"	"2"	717
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"March"	"3"	891
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"April"	"4"	783
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"May"	"5"	788
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"June"	"6"	836
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"July"	"7"	829
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"August"	"8"	890
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"September"	"9"	873
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"October"	"10"	849
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"November"	"11"	801
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"December"	"12"	835
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"January"	"1"	764
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"February"	"2"	767
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"March"	"3"	815
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"April"	"4"	776
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"May"	"5"	853
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"June"	"6"	894
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"July"	"7"	835
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"August"	"8"	873
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"September"	"9"	885
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"October"	"10"	816
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"November"	"11"	795
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"December"	"12"	815
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"January"	"1"	795
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"February"	"2"	716
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"March"	"3"	795
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"April"	"4"	717
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"May"	"5"	792
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"June"	"6"	828
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"July"	"7"	853
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"August"	"8"	883
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"September"	"9"	829
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"October"	"10"	776
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"November"	"11"	763
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"December"	"12"	839
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"January"	"1"	786
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"February"	"2"	711
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"March"	"3"	786
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"April"	"4"	736
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"May"	"5"	767
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"June"	"6"	807
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"July"	"7"	863
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"August"	"8"	896
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"September"	"9"	795
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"October"	"10"	801
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"November"	"11"	753
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"December"	"12"	823
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"January"	"1"	838
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"February"	"2"	781
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"March"	"3"	868
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"April"	"4"	775
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"May"	"5"	841
